,model,sequence,org_func,num_valid,num_invalid,num_shots,invalid_fn_type,test_passing_completion,test_passing_explanation,n_valid_compl_in_primed_resp,n_invalid_compl_in_primed_resp,n_valid_expl_in_primed_resp,n_invalid_expl_in_primed_resp,possible_completions_response,possible_explanations_response,Unnamed: 0
1347,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 1, 1)}",2,3,4,random,1,0,2,0,0,0,"['14', '16', '18', '20']","['lambda x: (2 * x) + 4', 'lambda x: (2 * x) | 6', 'lambda x: (2 * x) & 8', 'lambda x: (2 * x) ^ 10']",431.0
1348,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (1 * x) * 2', 'offset': 3, 'metadata': ('geometric_progression', 0, 2)}",2,3,4,random,1,0,2,0,0,0,"['14', '16', '18', '20']","['lambda x: (2 * x) + 4', 'lambda x: (4 * x) / 2', 'lambda x: (6 * x) / 3']",432.0
1349,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 1, 1)}",2,3,4,random,1,0,2,0,0,0,"['14', '16', '18', '20']","['lambda x: (2 * x) + 4', 'lambda x: (2 * x) + 6', 'lambda x: (2 * x) + 8', 'lambda x: (2 * x) + 10']",433.0
1350,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (2 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 1, 0)}",2,3,4,random,1,0,2,2,0,0,"['8', '10', '12', '14', '16', '18', '20', '22', '24', '26', '28', '30', 'etc.']","['lambda x: (2 * x)', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]']",434.0
1351,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (2 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 1, 1)}",2,3,4,random,1,0,2,0,0,0,"['8', '10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: 2 * x', 'lambda x: x + (2 * 0)', 'lambda x: (2 * x) + 0']",435.0
1352,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (1 * x) * 2', 'offset': 0, 'metadata': ('geometric_progression', 0, 2)}",2,3,4,random,1,1,2,0,0,0,"['8', '10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: (2 * x)', 'lambda x: (1 * x) | 0', 'lambda x: (1 * x) + 0']",436.0
1353,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (2 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 1, 1)}",2,3,4,random,1,0,2,1,0,0,"['8', '10', '12', '14', '16', '18', '20', '22', '24', '26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52', '54', '56', '58', '60', '62', '64', '66', '68', '70', '72', '74', '76', '78', '80', '82', '84', '86', '88', '90', '92', '94', '96', '98', '100']","['lambda x: 2 * x', 'lambda x: (1 * x) * 2', 'lambda x: (1 * x) + 2']",437.0
1354,text-davinci-003,"1,4,16,64","{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 0, 'metadata': ('power_progression', 1, 2)}",2,3,4,random,1,0,2,0,1,0,"['128', '256', '512']","['lambda x: 2 ** (2 * x)', 'lambda x: 4 ** (x - 1)', 'lambda x: 4 ** (2 * x - 1)']",438.0
1355,text-davinci-003,"1,4,16,64","{'fn': 'lambda x: 4 ** (1 * x)', 'offset': 0, 'metadata': ('power_progression', 3, 1)}",2,3,4,random,1,1,2,0,2,0,"['128', '256', '512']","['lambda x: 2 ** (2 * x)', 'lambda x: 4 ** (1 * x)', 'lambda x: (2 * x) | 1']",439.0
1356,text-davinci-003,"16,64,256,1024","{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 2, 'metadata': ('power_progression', 1, 2)}",2,3,4,random,0,0,2,1,0,0,"['2048', '4096', '8192', '16384']","['lambda x: 2 ** (4 * x)', 'lambda x: 4 ** (2 * x)', 'lambda x: 16 * (x ** 2)']",440.0
1357,text-davinci-003,"3,7,11,15","{'fn': 'lambda x: (3 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 2, 3)}",2,3,4,random,0,0,0,0,0,0,"['17', '21', '25', '29']","['lambda x: (x * 4) + 1', 'lambda x: (x * 4) - 2', 'lambda x: (x * 4) + 3', 'lambda x: (x * 4) - 4']",441.0
1358,text-davinci-003,"3,7,11,15","{'fn': 'lambda x: (4 * x) | 3', 'offset': 0, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,random,0,0,1,0,0,0,"['17', '19', '21', '23', '25', '27', '29', '31']","['lambda x: (2 * x) + 3', 'lambda x: (4 * x) - 1']",442.0
1359,text-davinci-003,"3,7,11,15","{'fn': 'lambda x: (4 * x) + 3', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 3)}",2,3,4,random,1,1,0,0,0,0,"['17', '21', '25']","['lambda x: (x * 4) + 3', 'lambda x: (x * 4) - 1', 'lambda x: (x * 4) + 1', 'lambda x: (x * 4) - 3']",443.0
1360,text-davinci-003,"1,5,9,13","{'fn': 'lambda x: (4 * x) | 1', 'offset': 0, 'metadata': ('bit_or_progression', 3, 1)}",2,3,4,random,1,1,2,0,2,0,"['17', '21', '25', '29']","['lambda x: (4 * x) + 1', 'lambda x: (4 * x) | 1', 'lambda x: (2 * x) + 1', 'lambda x: (2 * x) | 1']",444.0
1361,text-davinci-003,"1,5,9,13","{'fn': 'lambda x: (4 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 1)}",2,3,4,random,1,1,2,0,1,0,"['17', '21', '25', '29']","['lambda x: (4 * x) + 1', 'lambda x: (4 * x) - 3', 'lambda x: (2 * x) + 1', 'lambda x: (2 * x) + 3', 'lambda x: (1 * x) + 4', 'lambda x: (1 * x) + 0']",445.0
1362,text-davinci-003,"5,9,13,17","{'fn': 'lambda x: (4 * x) | 1', 'offset': 1, 'metadata': ('bit_or_progression', 3, 1)}",2,3,4,random,1,1,0,0,1,0,"['19', '23', '27', '31']","['lambda x: (4 * x) + 1', 'lambda x: (4 * x) + 5', 'lambda x: (x * 4) + 1', 'lambda x: (x * 4) + 5']",446.0
1363,text-davinci-003,"9,13,17,21","{'fn': 'lambda x: (4 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 3, 1)}",2,3,4,random,1,0,0,0,0,0,"['23', '27', '31']","['lambda x: (4 * x) + 5', 'lambda x: (x * 5) - 2', 'lambda x: (x * 4) + 1']",447.0
1364,text-davinci-003,"13,17,21,25","{'fn': 'lambda x: (4 * x) | 1', 'offset': 3, 'metadata': ('bit_or_progression', 3, 1)}",2,3,4,random,1,0,2,0,0,0,"['27', '29', '31', '33']","['lambda x: 4 * x + 9', 'lambda x: 4 * x + 5', 'lambda x: 4 * x + 1', 'lambda x: 4 * x - 3']",448.0
1365,text-davinci-003,"13,17,21,25","{'fn': 'lambda x: (4 * x) + 1', 'offset': 3, 'metadata': ('arithmetic_progression', 3, 1)}",2,3,4,random,1,0,0,0,0,0,"['27', '31', '35']","['lambda x: (x * 4) + 9', 'lambda x: (x * 4) + 13', 'lambda x: (x * 4) + 17', 'lambda x: (x * 4) + 21']",449.0
1366,text-davinci-003,"0,1,0,1","{'fn': 'lambda x: (x * 3) % (1+1)', 'offset': 0, 'metadata': ('modular_progression', 2, 1)}",2,3,4,random,1,0,0,0,0,0,['0\\1\\0\\1'],"['lambda x: x % 2', 'lambda x: (x // 2) % 2', 'lambda x: (x + 1) % 2', 'lambda x: (x + 2) % 2']",450.0
1367,text-davinci-003,"0,1,0,1","{'fn': 'lambda x: (x * 1) % (1+1)', 'offset': 2, 'metadata': ('modular_progression', 0, 1)}",2,3,4,random,1,1,2,2,0,0,"['1', '0', '2', '-1']","['lambda x: x % 2', 'lambda x: (x // 2) % 2', 'lambda x: (x + 1) % 2', 'lambda x: (x + 2) % 2']",451.0
1368,text-davinci-003,"7,11,15,19","{'fn': 'lambda x: (4 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,random,1,1,2,0,1,0,"['23', '27', '31', '35']","['lambda x: (2 * x) + 5', 'lambda x: (4 * x) - 2', 'lambda x: (4 * x) + 3']",452.0
1369,text-davinci-003,"7,11,15,19","{'fn': 'lambda x: (4 * x) + 3', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 3)}",2,3,4,random,1,0,2,0,1,0,"['23', '27', '31', '35']","['lambda x: (4 * x) + 3', 'lambda x: (x ** 2) + 5', 'lambda x: (2 * x) + 5']",453.0
1370,text-davinci-003,"11,15,19,23","{'fn': 'lambda x: (4 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,random,1,1,2,0,0,0,"['27', '31', '35', '39']","['lambda x: (4 * x) + 7', 'lambda x: (4 * x) + 11', 'lambda x: (4 * x) + 15', 'lambda x: (4 * x) + 19']",454.0
1371,text-davinci-003,"15,19,23,27","{'fn': 'lambda x: (4 * x) | 3', 'offset': 3, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,random,1,0,2,0,0,0,"['31', '35', '39', '43']","['lambda x: 4 * x + 11', 'lambda x: 4 * x + 15', 'lambda x: 4 * (x - 1) + 15']",455.0
1372,text-davinci-003,"15,19,23,27","{'fn': 'lambda x: (4 * x) + 3', 'offset': 3, 'metadata': ('arithmetic_progression', 3, 3)}",2,3,4,random,1,0,2,0,0,0,"['29', '31', '33', '35']","['lambda x: (4 * x) + 15', 'lambda x: (4 * x) | 11', 'lambda x: (4 * x) ^ 11']",456.0
1373,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 0, 1)}",2,3,8,random,1,0,2,2,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 0', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) / 3']",
1374,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 0, 0)}",2,3,8,random,0,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 1', 'lambda x: (1 * x) + 0', 'lambda x: (1 * x) * 1', 'lambda x: (1 * x) * 2', 'lambda x: (2 * x) * 1', 'lambda x: (2 * x) * 2', 'lambda x: (3 * x) * 1', 'lambda x: (3 * x) * 2', 'lambda x: (4 * x) * 1', 'lambda x: (4 * x) * 2']",
1375,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 2)}",2,3,8,random,1,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 1', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]', 'lambda x: (1 * x) + 1']",
1376,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 1)}",2,3,8,random,0,1,2,1,1,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: x + 1', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 2', 'lambda x: (4 * x) - 3', 'lambda x: (5 * x) - 4']",
1377,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 2, 2)}",2,3,8,random,1,0,2,2,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: x + 1', 'lambda x: (x * 1) + 1', 'lambda x: (x * 2) - 1', 'lambda x: (x * 3) - 2', 'lambda x: (x * 4) - 3']",
1378,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 0, 2)}",2,3,8,random,1,1,2,3,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) * 1', 'lambda x: (1 * x) + 0', 'lambda x: (1 * x) + 1', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) + 3']",
1379,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 1, 3)}",2,3,8,random,0,1,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: x + 1', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) ** 0', 'lambda x: (2 * x) | 0', 'lambda x: (2 * x) - 1']",
1380,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 3)}",2,3,8,random,1,0,2,0,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 1', 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'lambda x: (x * 4) % (3+1)']",
1381,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 1, 1)}",2,3,8,random,0,1,2,0,0,0,"['5', '6', '7', '8', '9', '10']","['lambda x: x + 1', 'lambda x: (x * 2) - 1', 'lambda x: (x * 3) - 2', 'lambda x: (x * 4) - 3']",
1382,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 1)}",2,3,8,random,1,1,2,0,0,0,"['5', '6', '7', '8', '9', '10']","['lambda x: x + 1', 'lambda x: 2 ** (x - 1)', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 2', 'lambda x: (4 * x) - 3']",
1383,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,8,random,1,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: (x + 1) % (1+1)', 'lambda x: (x * 1) | 1', 'lambda x: (x * 1) + 1', 'lambda x: (x * 1) * 1', 'lambda x: (x * 2) % (1+1)', 'lambda x: (x * 3) % (1+1)', 'lambda x: (x * 4) % (1+1)', 'lambda x: (x * 5) % (1+1)', 'lambda x: (x * 6) % (1+1)', 'lambda x: (x * 7) % (1+1)', 'lambda x: (x * 8) % (1+1)', 'lambda x: (x * 9) % (1+1)', 'lambda x: (x * 10) % (1+1)', 'lambda x: (x * 11) % (1+1)', 'lambda x: (x * 12) % (1+1)', 'lambda x: (x * 13) % (1+1)', 'lambda x: (x * 14) % (1+1)', 'lambda x: (x * 15) % (1+1)', 'lambda x: (x * 16) % (1+1)', 'lambda x: (x * 17) % (1+1)', 'lambda x: (x * 18) % (1+1)', 'lambda x: (x * 19) % (1+1)', 'lambda x: (x * 20) % (1+1)', 'lambda x: (x * 21) % (1+1)', 'lambda x: (x * 22) % (1+1)', 'lambda x: (x * 23) % (1+1)', 'lambda x: (x * 24) % (1+1)', 'lambda x: (x * 25) % (1+1)', 'lambda x: (x * 26) % (1+1)', 'lambda x: (x * 27) % (1+1)', 'lambda x: (x * 28) % (1+1)', 'lambda x: (x * 29) % (1+1)', 'lambda x: (x * 30) % (1']",
1384,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 0, 1)}",2,3,8,random,1,0,2,3,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: x', 'lambda x: (x * 1) + 0', 'lambda x: (x * 0) + 1', 'lambda x: (x * 1) + 0']",
1385,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bit_or_progression', 0, 0)}",2,3,8,random,1,1,2,2,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (4 + 1)][x]', 'lambda x: (x * 1) % (0+1)', 'lambda x: (2 * x) % (4+1)']",
1386,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 0, 1)}",2,3,8,random,1,0,2,1,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99', '100']","['lambda x: x % (4+1)', 'lambda x: (x * 1) % (4+1)', 'lambda x: (x * 2) % (4+1)', 'lambda x: (x * 3) % (4+1)', 'lambda x: (x * 4) % (4+1)', 'lambda x: (x * 5) % (4+1)', 'lambda x: (x * 6) % (4+1)', 'lambda x: (x * 7) % (4+1)', 'lambda x: (x * 8) % (4+1)', 'lambda x: (x * 9) % (4+1)', 'lambda x: (x * 10) % (4+1)']",
1387,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,8,random,1,0,2,1,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x', 'lambda x: (x * 1) % (4+1)', 'lambda x: (2 * x) ** 0', 'lambda x: (2 * x) | 0']",
1388,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular_progression', 0, 3)}",2,3,8,random,0,0,1,2,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: x', 'lambda x: (1 * x) + 0', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 3']",
1389,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential_progression', 0, 1)}",2,3,8,random,1,1,2,1,0,0,"['6', '8', '10', '12', '14', '16', '18', '20']","['lambda x: x + 1', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]', 'lambda x: (2 * x) - 1', 'lambda x: (5 * x) - 3']",
1390,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) | 0', 'offset': 2, 'metadata': ('bit_or_progression', 0, 0)}",2,3,8,random,1,0,2,0,0,0,"['6', '7', '8', '9', '10']","['lambda x: (1 * x) * 1', 'lambda x: (2 * x) * 1', 'lambda x: (3 * x) * 1', 'lambda x: (4 * x) * 1', 'lambda x: (5 * x) * 1', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) + 1', 'lambda x: (3 * x) + 1', 'lambda x: (4 * x) + 1', 'lambda x: (5 * x) + 1']",
1391,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 2, 2)}",2,3,8,random,1,1,2,1,1,0,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (2 + 1)][x]', 'lambda x: [i for i in range(100) if i % (6 + 1) or i % (2 + 1)][x]']",
1392,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 0, 2)}",2,3,8,random,1,0,1,0,0,0,"['7', '9', '11', '13', '15']","['lambda x: (x * 1) % (3+1)', 'lambda x: (x * 1) + 1', 'lambda x: (1 * x) + 1', 'lambda x: (1 * x) * 2', 'lambda x: (2 * x) - 1']",
1393,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 2)}",2,3,8,random,1,0,0,0,0,0,"['7', '9', '11', '13', '15']","['lambda x: x + 1', 'lambda x: 2 * x', 'lambda x: (x * 1) + 2']",
1394,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 3, 3)}",2,3,8,random,1,0,2,1,0,0,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (2 * x) ** 2', 'lambda x: (2 * x) + 1', 'lambda x: (2 * x) ** 3', 'lambda x: (2 * x) ** 4', 'lambda x: (2 * x) | 1', 'lambda x: (2 * x) | 2', 'lambda x: (2 * x) | 3', 'lambda x: (2 * x) | 4', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]']",
1395,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 1, 1)}",2,3,8,random,0,1,2,0,0,0,"['6', '7', '8', '9', '10']","['lambda x: (1 * x) + 2', 'lambda x: (1 * x) * 1', 'lambda x: (1 * x) * 2', 'lambda x: (1 * x) * 3', 'lambda x: (2 * x) + 1', 'lambda x: (2 * x) + 2', 'lambda x: (2 * x) * 1', 'lambda x: (2 * x) * 2', 'lambda x: (3 * x) + 1', 'lambda x: (3 * x) + 2', 'lambda x: (3 * x) * 1']",
1396,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 3, 1)}",2,3,8,random,1,1,2,1,0,0,"['6', '8', '10', '12']","['lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'lambda x: (x + 2) | 1', 'lambda x: (x * 2) | 1', 'lambda x: (x * 3) | 1', 'lambda x: (x * 4) | 1']",
1397,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,8,random,1,1,2,0,1,0,"['6', '12', '24', '40', '80', '160', '320', '640', '1280', '2560', '5120', '10240', '20480', '40960', '81920', '163840']","['lambda x: (1 * x) + 1', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) + 3', 'lambda x: (1 * x) + 4']",
1398,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 0, 1)}",2,3,8,random,1,1,0,0,1,0,"['8', '9', '10']","['lambda x: (1 * x) + 2', 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'lambda x: (1 * x) ** 0']",
1399,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) | 0', 'offset': 3, 'metadata': ('bit_or_progression', 0, 0)}",2,3,8,random,1,0,2,1,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: [i for i in range(100) if i % (5 + 1) or i % (4 + 1)][x]', 'lambda x: 3 + x', 'lambda x: 3 * x']",
1400,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 3, 2)}",2,3,8,random,0,1,2,2,0,0,"['7', '8', '9', '10']","['lambda x: x + 3', 'lambda x: (1 * x) + 2', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 2', 'lambda x: (4 * x) - 3', 'lambda x: (5 * x) - 4']",
1401,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 0, 1)}",2,3,8,random,1,0,2,3,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15']","['lambda x: (x * 1) + 3', 'lambda x: (x * 2) + 1', 'lambda x: (x * 3) - 1', 'lambda x: (x * 4) - 3']",
1402,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 2, 2)}",2,3,8,random,1,1,2,0,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15']","['lambda x: x + 3', 'lambda x: (x * 1) + 3', 'lambda x: (x * 2) - 1']",
1403,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) + 2', 'offset': 1, 'metadata': ('arithmetic_progression', 0, 2)}",2,3,8,random,1,0,2,2,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16']","['lambda x: (x * 1) + 2', 'lambda x: (x * 2) + 1', 'lambda x: (x * 3) - 1', 'lambda x: (x * 4) - 2']",
1404,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 3, 3)}",2,3,8,random,0,0,2,0,0,0,"['7', '8', '9', '10']","['lambda x: x + 3', 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (4 + 1)][x]', 'lambda x: (x * 1) + 3']",
1405,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 0, 1)}",2,3,8,random,1,1,2,0,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) | 2', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) - 1']",
1406,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 3, 1)}",2,3,8,random,1,0,2,1,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15']","['lambda x: (1 * x) + 3', 'lambda x: (2 * x) | 1', 'lambda x: (3 * x) | 0', 'lambda x: (4 * x) - 3']",
